COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
12|M|65 a 69 años|11944|0|11944|3184|11486|26|3|0|0
12|M|70 a 74 años|7700|0|7700|1521|7267|15|1|0|0
12|M|Más de 74 años|6920|0|6920|2373|5374|4|0|0|0
12|V|15 a 17 años|965|1|965|965|0|0|0|0|1
12|V|18 a 20 años|4302|1|4302|1558|3705|0|0|0|1
12|V|21 a 24 años|9630|0|9630|2388|9411|144|1|0|0
12|V|25 a 29 años|12904|0|12904|3366|12812|450|23|0|0
12|V|30 a 34 años|13600|0|13600|5346|13491|773|52|0|0
12|V|35 a 39 años|14864|0|14864|7572|14721|1271|159|0|0
12|V|40 a 44 años|18579|0|18579|10704|18448|2106|341|0|0
12|V|45 a 49 años|24389|0|24389|15037|23899|3209|656|0|0
12|V|50 a 54 años|23735|0|23735|15624|23177|3313|1078|0|0
12|V|55 a 59 años|21824|0|21824|14439|21195|3079|1300|0|0
12|V|60 a 64 años|18956|2|18956|13647|18378|2455|1110|0|2
12|V|65 a 69 años|15946|5|15946|12066|15441|938|353|0|5
12|V|70 a 74 años|12320|3|12320|9554|11798|312|127|0|3
12|V|Más de 74 años|21350|30|21350|18174|17132|150|49|0|30
13|M|15 a 17 años|123|1|124|123|0|0|0|0|1
13|M|18 a 20 años|1785|0|1785|201|1681|0|0|0|0
13|M|21 a 24 años|5815|0|5815|295|5774|19|0|0|0
13|M|25 a 29 años|9624|0|9624|386|9609|50|4|0|0
13|M|30 a 34 años|10882|0|10882|1077|10853|48|10|0|0
13|M|35 a 39 años|12574|0|12574|1932|12543|76|21|0|0
13|M|40 a 44 años|13864|0|13864|2826|13823|190|51|0|0
13|M|45 a 49 años|15320|0|15320|2843|15172|189|52|0|0
13|M|50 a 54 años|14969|0|14969|3467|14659|109|54|0|0
13|M|55 a 59 años|13991|0|13991|2431|13678|74|28|0|0
13|M|60 a 64 años|11561|0|11561|1776|11197|46|19|0|0
13|M|65 a 69 años|8153|0|8153|1026|7847|13|6|0|0
13|M|70 a 74 años|3888|0|3888|444|3683|3|2|0|0
13|M|Más de 74 años|2634|1|2634|408|2370|1|1|0|1
13|V|15 a 17 años|657|31|677|657|0|0|0|0|31
13|V|18 a 20 años|3444|18|3458|953|3137|3|0|0|18
13|V|21 a 24 años|7491|3|7493|1270|7382|158|2|0|3
13|V|25 a 29 años|11105|3|11107|2129|11057|636|31|0|3
13|V|30 a 34 años|12988|1|12989|4736|12922|1054|72|0|1
13|V|35 a 39 años|13631|1|13631|6689|13537|1597|185|0|1
13|V|40 a 44 años|14488|0|14488|7426|14377|2182|400|0|0
13|V|45 a 49 años|17118|2|17120|8672|16785|2751|559|0|2
13|V|50 a 54 años|17215|5|17219|9266|16689|2918|1086|0|5
13|V|55 a 59 años|17451|6|17452|8695|16884|2906|1457|0|6
13|V|60 a 64 años|17146|13|17147|9938|16351|2746|1308|0|13
13|V|65 a 69 años|14615|28|14615|9278|13700|1258|486|0|28
13|V|70 a 74 años|10278|48|10278|6229|9353|387|174|0|48
13|V|Más de 74 años|21343|123|21343|17103|12855|179|77|0|123
14|M|15 a 17 años|341|0|341|341|0|0|0|0|0
14|M|18 a 20 años|3106|0|3106|667|2716|0|0|0|0
14|M|21 a 24 años|9720|0|9720|1022|9550|21|0|0|0
14|M|25 a 29 años|15192|1|15193|1278|15149|60|13|0|1
14|M|30 a 34 años|18235|0|18235|2759|18179|109|28|0|0
14|M|35 a 39 años|20457|0|20457|3516|20391|183|46|0|0
14|M|40 a 44 años|21393|0|21393|4958|21263|231|78|0|0
14|M|45 a 49 años|24373|0|24373|6313|24027|239|89|0|0
14|M|50 a 54 años|23342|0|23342|6886|22724|164|68|0|0
14|M|55 a 59 años|22099|0|22099|5398|21387|122|57|0|0
14|M|60 a 64 años|17921|1|17921|3654|17263|57|14|0|1
14|M|65 a 69 años|12496|0|12496|2442|11884|19|4|0|0
14|M|70 a 74 años|5996|1|5996|956|5642|9|1|0|1
14|M|Más de 74 años|3630|0|3630|685|3219|1|0|0|0
14|V|15 a 17 años|1398|2|1399|1398|0|0|0|0|2
14|V|18 a 20 años|5845|3|5847|2220|4998|3|0|0|3
14|V|21 a 24 años|12631|0|12631|2901|12374|239|4|0|0
14|V|25 a 29 años|17736|0|17736|4294|17631|814|60|0|0
